,DN_km
2019-01-27 12:30:59+00:00,
2019-01-27 12:31:00+00:00,
2019-01-27 12:31:01+00:00,
2019-01-27 12:31:02+00:00,
2019-01-27 12:31:03+00:00,
2019-01-27 12:31:04+00:00,
2019-01-27 12:31:05+00:00,
2019-01-27 12:31:06+00:00,
2019-01-27 12:31:07+00:00,
2019-01-27 12:31:08+00:00,
2019-01-27 12:31:09+00:00,
2019-01-27 12:31:10+00:00,
2019-01-27 12:31:11+00:00,
2019-01-27 12:31:12+00:00,
2019-01-27 12:31:13+00:00,
2019-01-27 12:31:14+00:00,
2019-01-27 12:31:15+00:00,
2019-01-27 12:31:16+00:00,
2019-01-27 12:31:17+00:00,
2019-01-27 12:31:18+00:00,
2019-01-27 12:31:19+00:00,
2019-01-27 12:31:20+00:00,
2019-01-27 12:31:21+00:00,
2019-01-27 12:31:22+00:00,
2019-01-27 12:31:23+00:00,
2019-01-27 12:31:24+00:00,
2019-01-27 12:31:25+00:00,
2019-01-27 12:31:26+00:00,
2019-01-27 12:31:27+00:00,
2019-01-27 12:31:28+00:00,
2019-01-27 12:31:29+00:00,
2019-01-27 12:31:30+00:00,
2019-01-27 12:31:31+00:00,
2019-01-27 12:31:32+00:00,
2019-01-27 12:31:33+00:00,
2019-01-27 12:31:34+00:00,
2019-01-27 12:31:35+00:00,
2019-01-27 12:31:36+00:00,
2019-01-27 12:31:37+00:00,
2019-01-27 12:31:38+00:00,
2019-01-27 12:31:39+00:00,
2019-01-27 12:31:40+00:00,
2019-01-27 12:31:41+00:00,
2019-01-27 12:31:42+00:00,
2019-01-27 12:31:43+00:00,
2019-01-27 12:31:44+00:00,
2019-01-27 12:31:45+00:00,
2019-01-27 12:31:46+00:00,
2019-01-27 12:31:47+00:00,
2019-01-27 12:31:48+00:00,
2019-01-27 12:31:49+00:00,
2019-01-27 12:31:50+00:00,
2019-01-27 12:31:51+00:00,
2019-01-27 12:31:52+00:00,
2019-01-27 12:31:53+00:00,
2019-01-27 12:31:54+00:00,
2019-01-27 12:31:55+00:00,
2019-01-27 12:31:56+00:00,
2019-01-27 12:31:57+00:00,
2019-01-27 12:31:58+00:00,
2019-01-27 12:31:59+00:00,
2019-01-27 12:32:00+00:00,
2019-01-27 12:32:01+00:00,
2019-01-27 12:32:02+00:00,
2019-01-27 12:32:03+00:00,
2019-01-27 12:32:04+00:00,
2019-01-27 12:32:05+00:00,
2019-01-27 12:32:06+00:00,
2019-01-27 12:32:07+00:00,
2019-01-27 12:32:08+00:00,
2019-01-27 12:32:09+00:00,
2019-01-27 12:32:10+00:00,
2019-01-27 12:32:11+00:00,
2019-01-27 12:32:12+00:00,
2019-01-27 12:32:13+00:00,
2019-01-27 12:32:14+00:00,
2019-01-27 12:32:15+00:00,
2019-01-27 12:32:16+00:00,
2019-01-27 12:32:17+00:00,
2019-01-27 12:32:18+00:00,
2019-01-27 12:32:19+00:00,
2019-01-27 12:32:20+00:00,
2019-01-27 12:32:21+00:00,
2019-01-27 12:32:22+00:00,
2019-01-27 12:32:23+00:00,
2019-01-27 12:32:24+00:00,
2019-01-27 12:32:25+00:00,
2019-01-27 12:32:26+00:00,
2019-01-27 12:32:27+00:00,
2019-01-27 12:32:28+00:00,
2019-01-27 12:32:29+00:00,
2019-01-27 12:32:30+00:00,
2019-01-27 12:32:31+00:00,
2019-01-27 12:32:32+00:00,
2019-01-27 12:32:33+00:00,
2019-01-27 12:32:34+00:00,
2019-01-27 12:32:35+00:00,
2019-01-27 12:32:36+00:00,
2019-01-27 12:32:37+00:00,
2019-01-27 12:32:38+00:00,
2019-01-27 12:32:39+00:00,
2019-01-27 12:32:40+00:00,
2019-01-27 12:32:41+00:00,
2019-01-27 12:32:42+00:00,
2019-01-27 12:32:43+00:00,
2019-01-27 12:32:44+00:00,
2019-01-27 12:32:45+00:00,
2019-01-27 12:32:46+00:00,
2019-01-27 12:32:47+00:00,
2019-01-27 12:32:48+00:00,
2019-01-27 12:32:49+00:00,
2019-01-27 12:32:50+00:00,
2019-01-27 12:32:51+00:00,
2019-01-27 12:32:52+00:00,
2019-01-27 12:32:53+00:00,
2019-01-27 12:32:54+00:00,
2019-01-27 12:32:55+00:00,
2019-01-27 12:32:56+00:00,
2019-01-27 12:32:57+00:00,
2019-01-27 12:32:58+00:00,
2019-01-27 12:32:59+00:00,
2019-01-27 12:33:00+00:00,
2019-01-27 12:33:01+00:00,
2019-01-27 12:33:02+00:00,
2019-01-27 12:33:03+00:00,
2019-01-27 12:33:04+00:00,
2019-01-27 12:33:05+00:00,
2019-01-27 12:33:06+00:00,
2019-01-27 12:33:07+00:00,
2019-01-27 12:33:08+00:00,
2019-01-27 12:33:09+00:00,
2019-01-27 12:33:10+00:00,
2019-01-27 12:33:11+00:00,
2019-01-27 12:33:12+00:00,
2019-01-27 12:33:13+00:00,
2019-01-27 12:33:14+00:00,
2019-01-27 12:33:15+00:00,
2019-01-27 12:33:16+00:00,
2019-01-27 12:33:17+00:00,
2019-01-27 12:33:18+00:00,
2019-01-27 12:33:19+00:00,
2019-01-27 12:33:20+00:00,
2019-01-27 12:33:21+00:00,
2019-01-27 12:33:22+00:00,
2019-01-27 12:33:23+00:00,
2019-01-27 12:33:24+00:00,
2019-01-27 12:33:25+00:00,
2019-01-27 12:33:26+00:00,
2019-01-27 12:33:27+00:00,
2019-01-27 12:33:28+00:00,
2019-01-27 12:33:29+00:00,
2019-01-27 12:33:30+00:00,
2019-01-27 12:33:31+00:00,
2019-01-27 12:33:32+00:00,
2019-01-27 12:33:33+00:00,
2019-01-27 12:33:34+00:00,
2019-01-27 12:33:35+00:00,
2019-01-27 12:33:36+00:00,
2019-01-27 12:33:37+00:00,
2019-01-27 12:33:38+00:00,
2019-01-27 12:33:39+00:00,
2019-01-27 12:33:40+00:00,
2019-01-27 12:33:41+00:00,
2019-01-27 12:33:42+00:00,
2019-01-27 12:33:43+00:00,
2019-01-27 12:33:44+00:00,
2019-01-27 12:33:45+00:00,
2019-01-27 12:33:46+00:00,
2019-01-27 12:33:47+00:00,
2019-01-27 12:33:48+00:00,
2019-01-27 12:33:49+00:00,
2019-01-27 12:33:50+00:00,
2019-01-27 12:33:51+00:00,
2019-01-27 12:33:52+00:00,
2019-01-27 12:33:53+00:00,
2019-01-27 12:33:54+00:00,
2019-01-27 12:33:55+00:00,
2019-01-27 12:33:56+00:00,
2019-01-27 12:33:57+00:00,
2019-01-27 12:33:58+00:00,
2019-01-27 12:33:59+00:00,
2019-01-27 12:34:00+00:00,
2019-01-27 12:34:01+00:00,
2019-01-27 12:34:02+00:00,
2019-01-27 12:34:03+00:00,
2019-01-27 12:34:04+00:00,
2019-01-27 12:34:05+00:00,
2019-01-27 12:34:06+00:00,
2019-01-27 12:34:07+00:00,
2019-01-27 12:34:08+00:00,
2019-01-27 12:34:09+00:00,
2019-01-27 12:34:10+00:00,
2019-01-27 12:34:11+00:00,
2019-01-27 12:34:12+00:00,
2019-01-27 12:34:13+00:00,
2019-01-27 12:34:14+00:00,
2019-01-27 12:34:15+00:00,
2019-01-27 12:34:16+00:00,
2019-01-27 12:34:17+00:00,
2019-01-27 12:34:18+00:00,
2019-01-27 12:34:19+00:00,
2019-01-27 12:34:20+00:00,
2019-01-27 12:34:21+00:00,
2019-01-27 12:34:22+00:00,
2019-01-27 12:34:23+00:00,
2019-01-27 12:34:24+00:00,
2019-01-27 12:34:25+00:00,
2019-01-27 12:34:26+00:00,
2019-01-27 12:34:27+00:00,
2019-01-27 12:34:28+00:00,
2019-01-27 12:34:29+00:00,
2019-01-27 12:34:30+00:00,
2019-01-27 12:34:31+00:00,
2019-01-27 12:34:32+00:00,
2019-01-27 12:34:33+00:00,
2019-01-27 12:34:34+00:00,
2019-01-27 12:34:35+00:00,
2019-01-27 12:34:36+00:00,
2019-01-27 12:34:37+00:00,
2019-01-27 12:34:38+00:00,
2019-01-27 12:34:39+00:00,
2019-01-27 12:34:40+00:00,
2019-01-27 12:34:41+00:00,
2019-01-27 12:34:42+00:00,
2019-01-27 12:34:43+00:00,
2019-01-27 12:34:44+00:00,
2019-01-27 12:34:45+00:00,
2019-01-27 12:34:46+00:00,
2019-01-27 12:34:47+00:00,
2019-01-27 12:34:48+00:00,
2019-01-27 12:34:49+00:00,
2019-01-27 12:34:50+00:00,
2019-01-27 12:34:51+00:00,
2019-01-27 12:34:52+00:00,
2019-01-27 12:34:53+00:00,
2019-01-27 12:34:54+00:00,
2019-01-27 12:34:55+00:00,
2019-01-27 12:34:56+00:00,
2019-01-27 12:34:57+00:00,
2019-01-27 12:34:58+00:00,
2019-01-27 12:34:59+00:00,
2019-01-27 12:35:00+00:00,
2019-01-27 12:35:01+00:00,
2019-01-27 12:35:02+00:00,
2019-01-27 12:35:03+00:00,
2019-01-27 12:35:04+00:00,
2019-01-27 12:35:05+00:00,
2019-01-27 12:35:06+00:00,
2019-01-27 12:35:07+00:00,
2019-01-27 12:35:08+00:00,
2019-01-27 12:35:09+00:00,
2019-01-27 12:35:10+00:00,
2019-01-27 12:35:11+00:00,
2019-01-27 12:35:12+00:00,
2019-01-27 12:35:13+00:00,
2019-01-27 12:35:14+00:00,
2019-01-27 12:35:15+00:00,
2019-01-27 12:35:16+00:00,
2019-01-27 12:35:17+00:00,
2019-01-27 12:35:18+00:00,
2019-01-27 12:35:19+00:00,
2019-01-27 12:35:20+00:00,
2019-01-27 12:35:21+00:00,
2019-01-27 12:35:22+00:00,
2019-01-27 12:35:23+00:00,
2019-01-27 12:35:24+00:00,
2019-01-27 12:35:25+00:00,
2019-01-27 12:35:26+00:00,
2019-01-27 12:35:27+00:00,
2019-01-27 12:35:28+00:00,
2019-01-27 12:35:29+00:00,
2019-01-27 12:35:30+00:00,
2019-01-27 12:35:31+00:00,
2019-01-27 12:35:32+00:00,
2019-01-27 12:35:33+00:00,
2019-01-27 12:35:34+00:00,
2019-01-27 12:35:35+00:00,
2019-01-27 12:35:36+00:00,
2019-01-27 12:35:37+00:00,
2019-01-27 12:35:38+00:00,
2019-01-27 12:35:39+00:00,
2019-01-27 12:35:40+00:00,
2019-01-27 12:35:41+00:00,
2019-01-27 12:35:42+00:00,
2019-01-27 12:35:43+00:00,
2019-01-27 12:35:44+00:00,
2019-01-27 12:35:45+00:00,
2019-01-27 12:35:46+00:00,
2019-01-27 12:35:47+00:00,
2019-01-27 12:35:48+00:00,
2019-01-27 12:35:49+00:00,
2019-01-27 12:35:50+00:00,
2019-01-27 12:35:51+00:00,
2019-01-27 12:35:52+00:00,
2019-01-27 12:35:53+00:00,
2019-01-27 12:35:54+00:00,
2019-01-27 12:35:55+00:00,
2019-01-27 12:35:56+00:00,
2019-01-27 12:35:57+00:00,
2019-01-27 12:35:58+00:00,
2019-01-27 12:35:59+00:00,
2019-01-27 12:36:00+00:00,
2019-01-27 12:36:01+00:00,
2019-01-27 12:36:02+00:00,
2019-01-27 12:36:03+00:00,
2019-01-27 12:36:04+00:00,
2019-01-27 12:36:05+00:00,
2019-01-27 12:36:06+00:00,
2019-01-27 12:36:07+00:00,
2019-01-27 12:36:08+00:00,
2019-01-27 12:36:09+00:00,
2019-01-27 12:36:10+00:00,
2019-01-27 12:36:11+00:00,
2019-01-27 12:36:12+00:00,
2019-01-27 12:36:13+00:00,
2019-01-27 12:36:14+00:00,
2019-01-27 12:36:15+00:00,
2019-01-27 12:36:16+00:00,
2019-01-27 12:36:17+00:00,
2019-01-27 12:36:18+00:00,
2019-01-27 12:36:19+00:00,
2019-01-27 12:36:20+00:00,
2019-01-27 12:36:21+00:00,
2019-01-27 12:36:22+00:00,
2019-01-27 12:36:23+00:00,
2019-01-27 12:36:24+00:00,
2019-01-27 12:36:25+00:00,
2019-01-27 12:36:26+00:00,
2019-01-27 12:36:27+00:00,
2019-01-27 12:36:28+00:00,
2019-01-27 12:36:29+00:00,
2019-01-27 12:36:30+00:00,
2019-01-27 12:36:31+00:00,
2019-01-27 12:36:32+00:00,
2019-01-27 12:36:33+00:00,
2019-01-27 12:36:34+00:00,
2019-01-27 12:36:35+00:00,
2019-01-27 12:36:36+00:00,
2019-01-27 12:36:37+00:00,
2019-01-27 12:36:38+00:00,
2019-01-27 12:36:39+00:00,
2019-01-27 12:36:40+00:00,
2019-01-27 12:36:41+00:00,
2019-01-27 12:36:42+00:00,
2019-01-27 12:36:43+00:00,
2019-01-27 12:36:44+00:00,
2019-01-27 12:36:45+00:00,
2019-01-27 12:36:46+00:00,
2019-01-27 12:36:47+00:00,
2019-01-27 12:36:48+00:00,
2019-01-27 12:36:49+00:00,
2019-01-27 12:36:50+00:00,
2019-01-27 12:36:51+00:00,
2019-01-27 12:36:52+00:00,
2019-01-27 12:36:53+00:00,
2019-01-27 12:36:54+00:00,
2019-01-27 12:36:55+00:00,
2019-01-27 12:36:56+00:00,
2019-01-27 12:36:57+00:00,
2019-01-27 12:36:58+00:00,
2019-01-27 12:36:59+00:00,
2019-01-27 12:37:00+00:00,
2019-01-27 12:37:01+00:00,
2019-01-27 12:37:02+00:00,
2019-01-27 12:37:03+00:00,
2019-01-27 12:37:04+00:00,
2019-01-27 12:37:05+00:00,
2019-01-27 12:37:06+00:00,
2019-01-27 12:37:07+00:00,
2019-01-27 12:37:08+00:00,
2019-01-27 12:37:09+00:00,
2019-01-27 12:37:10+00:00,
2019-01-27 12:37:11+00:00,
2019-01-27 12:37:12+00:00,
2019-01-27 12:37:13+00:00,
2019-01-27 12:37:14+00:00,
2019-01-27 12:37:15+00:00,
2019-01-27 12:37:16+00:00,
2019-01-27 12:37:17+00:00,
2019-01-27 12:37:18+00:00,
2019-01-27 12:37:19+00:00,
2019-01-27 12:37:20+00:00,
2019-01-27 12:37:21+00:00,
2019-01-27 12:37:22+00:00,
2019-01-27 12:37:23+00:00,
2019-01-27 12:37:24+00:00,
2019-01-27 12:37:25+00:00,
2019-01-27 12:37:26+00:00,
2019-01-27 12:37:27+00:00,
2019-01-27 12:37:28+00:00,
2019-01-27 12:37:29+00:00,
2019-01-27 12:37:30+00:00,
2019-01-27 12:37:31+00:00,
2019-01-27 12:37:32+00:00,
2019-01-27 12:37:33+00:00,
2019-01-27 12:37:34+00:00,
2019-01-27 12:37:35+00:00,
2019-01-27 12:37:36+00:00,
2019-01-27 12:37:37+00:00,
2019-01-27 12:37:38+00:00,
2019-01-27 12:37:39+00:00,
2019-01-27 12:37:40+00:00,
2019-01-27 12:37:41+00:00,
2019-01-27 12:37:42+00:00,
2019-01-27 12:37:43+00:00,
2019-01-27 12:37:44+00:00,
2019-01-27 12:37:45+00:00,
2019-01-27 12:37:46+00:00,
2019-01-27 12:37:47+00:00,
2019-01-27 12:37:48+00:00,
2019-01-27 12:37:49+00:00,
2019-01-27 12:37:50+00:00,
2019-01-27 12:37:51+00:00,
2019-01-27 12:37:52+00:00,
2019-01-27 12:37:53+00:00,
2019-01-27 12:37:54+00:00,
2019-01-27 12:37:55+00:00,
2019-01-27 12:37:56+00:00,
2019-01-27 12:37:57+00:00,
2019-01-27 12:37:58+00:00,
2019-01-27 12:37:59+00:00,
2019-01-27 12:38:00+00:00,
2019-01-27 12:38:01+00:00,
2019-01-27 12:38:02+00:00,
2019-01-27 12:38:03+00:00,
2019-01-27 12:38:04+00:00,
2019-01-27 12:38:05+00:00,
2019-01-27 12:38:06+00:00,
2019-01-27 12:38:07+00:00,
2019-01-27 12:38:08+00:00,
2019-01-27 12:38:09+00:00,
2019-01-27 12:38:10+00:00,
2019-01-27 12:38:11+00:00,
2019-01-27 12:38:12+00:00,
2019-01-27 12:38:13+00:00,
2019-01-27 12:38:14+00:00,
2019-01-27 12:38:15+00:00,
2019-01-27 12:38:16+00:00,
2019-01-27 12:38:17+00:00,
2019-01-27 12:38:18+00:00,
2019-01-27 12:38:19+00:00,
2019-01-27 12:38:20+00:00,
2019-01-27 12:38:21+00:00,
2019-01-27 12:38:22+00:00,
2019-01-27 12:38:23+00:00,
2019-01-27 12:38:24+00:00,
2019-01-27 12:38:25+00:00,
2019-01-27 12:38:26+00:00,
2019-01-27 12:38:27+00:00,
2019-01-27 12:38:28+00:00,
2019-01-27 12:38:29+00:00,
2019-01-27 12:38:30+00:00,
2019-01-27 12:38:31+00:00,
2019-01-27 12:38:32+00:00,
2019-01-27 12:38:33+00:00,
2019-01-27 12:38:34+00:00,
2019-01-27 12:38:35+00:00,
2019-01-27 12:38:36+00:00,
2019-01-27 12:38:37+00:00,
2019-01-27 12:38:38+00:00,
2019-01-27 12:38:39+00:00,
2019-01-27 12:38:40+00:00,
2019-01-27 12:38:41+00:00,
2019-01-27 12:38:42+00:00,
2019-01-27 12:38:43+00:00,
2019-01-27 12:38:44+00:00,
2019-01-27 12:38:45+00:00,
2019-01-27 12:38:46+00:00,
2019-01-27 12:38:47+00:00,
2019-01-27 12:38:48+00:00,
2019-01-27 12:38:49+00:00,
2019-01-27 12:38:50+00:00,
2019-01-27 12:38:51+00:00,
2019-01-27 12:38:52+00:00,
2019-01-27 12:38:53+00:00,
2019-01-27 12:38:54+00:00,
2019-01-27 12:38:55+00:00,
2019-01-27 12:38:56+00:00,
2019-01-27 12:38:57+00:00,
2019-01-27 12:38:58+00:00,
2019-01-27 12:38:59+00:00,
2019-01-27 12:39:00+00:00,
2019-01-27 12:39:01+00:00,
2019-01-27 12:39:02+00:00,
2019-01-27 12:39:03+00:00,
2019-01-27 12:39:04+00:00,
2019-01-27 12:39:05+00:00,
2019-01-27 12:39:06+00:00,
2019-01-27 12:39:07+00:00,
2019-01-27 12:39:08+00:00,
2019-01-27 12:39:09+00:00,
2019-01-27 12:39:10+00:00,
2019-01-27 12:39:11+00:00,
2019-01-27 12:39:12+00:00,
2019-01-27 12:39:13+00:00,
2019-01-27 12:39:14+00:00,
2019-01-27 12:39:15+00:00,
2019-01-27 12:39:16+00:00,
2019-01-27 12:39:17+00:00,
2019-01-27 12:39:18+00:00,
2019-01-27 12:39:19+00:00,
2019-01-27 12:39:20+00:00,
2019-01-27 12:39:21+00:00,
2019-01-27 12:39:22+00:00,
2019-01-27 12:39:23+00:00,
2019-01-27 12:39:24+00:00,
2019-01-27 12:39:25+00:00,
2019-01-27 12:39:26+00:00,
2019-01-27 12:39:27+00:00,
2019-01-27 12:39:28+00:00,
2019-01-27 12:39:29+00:00,
2019-01-27 12:39:30+00:00,
2019-01-27 12:39:31+00:00,
2019-01-27 12:39:32+00:00,
2019-01-27 12:39:33+00:00,
2019-01-27 12:39:34+00:00,
2019-01-27 12:39:35+00:00,
2019-01-27 12:39:36+00:00,
2019-01-27 12:39:37+00:00,
2019-01-27 12:39:38+00:00,
2019-01-27 12:39:39+00:00,
2019-01-27 12:39:40+00:00,
2019-01-27 12:39:41+00:00,
2019-01-27 12:39:42+00:00,
2019-01-27 12:39:43+00:00,
2019-01-27 12:39:44+00:00,
2019-01-27 12:39:45+00:00,
2019-01-27 12:39:46+00:00,
2019-01-27 12:39:47+00:00,
2019-01-27 12:39:48+00:00,
2019-01-27 12:39:49+00:00,
2019-01-27 12:39:50+00:00,
2019-01-27 12:39:51+00:00,
2019-01-27 12:39:52+00:00,
2019-01-27 12:39:53+00:00,
2019-01-27 12:39:54+00:00,
2019-01-27 12:39:55+00:00,
2019-01-27 12:39:56+00:00,
2019-01-27 12:39:57+00:00,
2019-01-27 12:39:58+00:00,
2019-01-27 12:39:59+00:00,
2019-01-27 12:40:00+00:00,
2019-01-27 12:40:01+00:00,
2019-01-27 12:40:02+00:00,
2019-01-27 12:40:03+00:00,
2019-01-27 12:40:04+00:00,
2019-01-27 12:40:05+00:00,
2019-01-27 12:40:06+00:00,
2019-01-27 12:40:07+00:00,
2019-01-27 12:40:08+00:00,
2019-01-27 12:40:09+00:00,
2019-01-27 12:40:10+00:00,
2019-01-27 12:40:11+00:00,
2019-01-27 12:40:12+00:00,
2019-01-27 12:40:13+00:00,
2019-01-27 12:40:14+00:00,
2019-01-27 12:40:15+00:00,
2019-01-27 12:40:16+00:00,
2019-01-27 12:40:17+00:00,
2019-01-27 12:40:18+00:00,
2019-01-27 12:40:19+00:00,
2019-01-27 12:40:20+00:00,
2019-01-27 12:40:21+00:00,
2019-01-27 12:40:22+00:00,
2019-01-27 12:40:23+00:00,
2019-01-27 12:40:24+00:00,
2019-01-27 12:40:25+00:00,
2019-01-27 12:40:26+00:00,
2019-01-27 12:40:27+00:00,
2019-01-27 12:40:28+00:00,
2019-01-27 12:40:29+00:00,
2019-01-27 12:40:30+00:00,
2019-01-27 12:40:31+00:00,
2019-01-27 12:40:32+00:00,
2019-01-27 12:40:33+00:00,
2019-01-27 12:40:34+00:00,
2019-01-27 12:40:35+00:00,
2019-01-27 12:40:36+00:00,
2019-01-27 12:40:37+00:00,
2019-01-27 12:40:38+00:00,
2019-01-27 12:40:39+00:00,
2019-01-27 12:40:40+00:00,
2019-01-27 12:40:41+00:00,
2019-01-27 12:40:42+00:00,
2019-01-27 12:40:43+00:00,
2019-01-27 12:40:44+00:00,
2019-01-27 12:40:45+00:00,
2019-01-27 12:40:46+00:00,
2019-01-27 12:40:47+00:00,
2019-01-27 12:40:48+00:00,
2019-01-27 12:40:49+00:00,
2019-01-27 12:40:50+00:00,
2019-01-27 12:40:51+00:00,
2019-01-27 12:40:52+00:00,
2019-01-27 12:40:53+00:00,
2019-01-27 12:40:54+00:00,
2019-01-27 12:40:55+00:00,
2019-01-27 12:40:56+00:00,
2019-01-27 12:40:57+00:00,
2019-01-27 12:40:58+00:00,
2019-01-27 12:40:59+00:00,
2019-01-27 12:41:00+00:00,
2019-01-27 12:41:01+00:00,
2019-01-27 12:41:02+00:00,
2019-01-27 12:41:03+00:00,
2019-01-27 12:41:04+00:00,
2019-01-27 12:41:05+00:00,
2019-01-27 12:41:06+00:00,
2019-01-27 12:41:07+00:00,
2019-01-27 12:41:08+00:00,
2019-01-27 12:41:09+00:00,
2019-01-27 12:41:10+00:00,
2019-01-27 12:41:11+00:00,
2019-01-27 12:41:12+00:00,
2019-01-27 12:41:13+00:00,
2019-01-27 12:41:14+00:00,
2019-01-27 12:41:15+00:00,
2019-01-27 12:41:16+00:00,
2019-01-27 12:41:17+00:00,
2019-01-27 12:41:18+00:00,
2019-01-27 12:41:19+00:00,
2019-01-27 12:41:20+00:00,
2019-01-27 12:41:21+00:00,
2019-01-27 12:41:22+00:00,
2019-01-27 12:41:23+00:00,
2019-01-27 12:41:24+00:00,
2019-01-27 12:41:25+00:00,
2019-01-27 12:41:26+00:00,
2019-01-27 12:41:27+00:00,
2019-01-27 12:41:28+00:00,
2019-01-27 12:41:29+00:00,
2019-01-27 12:41:30+00:00,
2019-01-27 12:41:31+00:00,
2019-01-27 12:41:32+00:00,
2019-01-27 12:41:33+00:00,
2019-01-27 12:41:34+00:00,
2019-01-27 12:41:35+00:00,
2019-01-27 12:41:36+00:00,
2019-01-27 12:41:37+00:00,
2019-01-27 12:41:38+00:00,
2019-01-27 12:41:39+00:00,
2019-01-27 12:41:40+00:00,
2019-01-27 12:41:41+00:00,
2019-01-27 12:41:42+00:00,
2019-01-27 12:41:43+00:00,
2019-01-27 12:41:44+00:00,
2019-01-27 12:41:45+00:00,
2019-01-27 12:41:46+00:00,
2019-01-27 12:41:47+00:00,
2019-01-27 12:41:48+00:00,
2019-01-27 12:41:49+00:00,
2019-01-27 12:41:50+00:00,
2019-01-27 12:41:51+00:00,
2019-01-27 12:41:52+00:00,
2019-01-27 12:41:53+00:00,
2019-01-27 12:41:54+00:00,
2019-01-27 12:41:55+00:00,
2019-01-27 12:41:56+00:00,
2019-01-27 12:41:57+00:00,
2019-01-27 12:41:58+00:00,
2019-01-27 12:41:59+00:00,
2019-01-27 12:42:00+00:00,
2019-01-27 12:42:01+00:00,
2019-01-27 12:42:02+00:00,
2019-01-27 12:42:03+00:00,
2019-01-27 12:42:04+00:00,
2019-01-27 12:42:05+00:00,
2019-01-27 12:42:06+00:00,
2019-01-27 12:42:07+00:00,
2019-01-27 12:42:08+00:00,
2019-01-27 12:42:09+00:00,
2019-01-27 12:42:10+00:00,
2019-01-27 12:42:11+00:00,
2019-01-27 12:42:12+00:00,
2019-01-27 12:42:13+00:00,
2019-01-27 12:42:14+00:00,
2019-01-27 12:42:15+00:00,
2019-01-27 12:42:16+00:00,
2019-01-27 12:42:17+00:00,
2019-01-27 12:42:18+00:00,
2019-01-27 12:42:19+00:00,
2019-01-27 12:42:20+00:00,
2019-01-27 12:42:21+00:00,
2019-01-27 12:42:22+00:00,
2019-01-27 12:42:23+00:00,
2019-01-27 12:42:24+00:00,
2019-01-27 12:42:25+00:00,
2019-01-27 12:42:26+00:00,
2019-01-27 12:42:27+00:00,
2019-01-27 12:42:28+00:00,
2019-01-27 12:42:29+00:00,
2019-01-27 12:42:30+00:00,
2019-01-27 12:42:31+00:00,
2019-01-27 12:42:32+00:00,
2019-01-27 12:42:33+00:00,
2019-01-27 12:42:34+00:00,
2019-01-27 12:42:35+00:00,
2019-01-27 12:42:36+00:00,
2019-01-27 12:42:37+00:00,
2019-01-27 12:42:38+00:00,
2019-01-27 12:42:39+00:00,
2019-01-27 12:42:40+00:00,
2019-01-27 12:42:41+00:00,
2019-01-27 12:42:42+00:00,
2019-01-27 12:42:43+00:00,
2019-01-27 12:42:44+00:00,
2019-01-27 12:42:45+00:00,
2019-01-27 12:42:46+00:00,
2019-01-27 12:42:47+00:00,
2019-01-27 12:42:48+00:00,
2019-01-27 12:42:49+00:00,
2019-01-27 12:42:50+00:00,
2019-01-27 12:42:51+00:00,
2019-01-27 12:42:52+00:00,
2019-01-27 12:42:53+00:00,
2019-01-27 12:42:54+00:00,
2019-01-27 12:42:55+00:00,
2019-01-27 12:42:56+00:00,
2019-01-27 12:42:57+00:00,
2019-01-27 12:42:58+00:00,
2019-01-27 12:42:59+00:00,
2019-01-27 12:43:00+00:00,
2019-01-27 12:43:01+00:00,
2019-01-27 12:43:02+00:00,
2019-01-27 12:43:03+00:00,
2019-01-27 12:43:04+00:00,
2019-01-27 12:43:05+00:00,
2019-01-27 12:43:06+00:00,
2019-01-27 12:43:07+00:00,
2019-01-27 12:43:08+00:00,
2019-01-27 12:43:09+00:00,
2019-01-27 12:43:10+00:00,
2019-01-27 12:43:11+00:00,
2019-01-27 12:43:12+00:00,
2019-01-27 12:43:13+00:00,
2019-01-27 12:43:14+00:00,
2019-01-27 12:43:15+00:00,
2019-01-27 12:43:16+00:00,
2019-01-27 12:43:17+00:00,
2019-01-27 12:43:18+00:00,
2019-01-27 12:43:19+00:00,
2019-01-27 12:43:20+00:00,
2019-01-27 12:43:21+00:00,
2019-01-27 12:43:22+00:00,
2019-01-27 12:43:23+00:00,
2019-01-27 12:43:24+00:00,
2019-01-27 12:43:25+00:00,
2019-01-27 12:43:26+00:00,
2019-01-27 12:43:27+00:00,
2019-01-27 12:43:28+00:00,
2019-01-27 12:43:29+00:00,
2019-01-27 12:43:30+00:00,
2019-01-27 12:43:31+00:00,
2019-01-27 12:43:32+00:00,
2019-01-27 12:43:33+00:00,
2019-01-27 12:43:34+00:00,
2019-01-27 12:43:35+00:00,
2019-01-27 12:43:36+00:00,
2019-01-27 12:43:37+00:00,
2019-01-27 12:43:38+00:00,
2019-01-27 12:43:39+00:00,
2019-01-27 12:43:40+00:00,
2019-01-27 12:43:41+00:00,
2019-01-27 12:43:42+00:00,
2019-01-27 12:43:43+00:00,
2019-01-27 12:43:44+00:00,
2019-01-27 12:43:45+00:00,
2019-01-27 12:43:46+00:00,
2019-01-27 12:43:47+00:00,
2019-01-27 12:43:48+00:00,
2019-01-27 12:43:49+00:00,
2019-01-27 12:43:50+00:00,
2019-01-27 12:43:51+00:00,
2019-01-27 12:43:52+00:00,
2019-01-27 12:43:53+00:00,
2019-01-27 12:43:54+00:00,
2019-01-27 12:43:55+00:00,
